Business Type,Business Name,Location Address Line 1,Location Address Line 2,Location City,Location State,Location Zip,Location County,VoicePhone,EmailAddress,RPLastName,RPFirstName,RPMiddleName,RPSuffix,RPEmail,Dispenses Naloxone,CredentialStatus,CredentialStatusReason,License Number,Subcategory Code,Location Address Line 3,LocationLat,LocationLong,MailingAddressLine1,MailingAddressLine2,MailingAddressLine3,MailingCity,MailingState,MailingZip,FaxPhone,License Prefix,Ohio Drug Category,Business Type,PracticeTypeDescription,DateofFirstLicensure,EffectiveDate,ExpirationDate,LegalFiles,RPCredentialTypePrefix,FacilityID,StateID,Abbreviation,MedicareID,MedicaidID,ClosedDate,LicensedBedTotal,OpenDate,BedEffectiveDate,CertifiedBedTotal,SortOrder,HC_Name,HC_Phone,HC_Email,MD_Name,MD_Phone,MD_Email,AD_Name,AD_Phone,AD_Email,EHD_Name,EHD_Phone,EHD_Email,ND_Name,ND_Phone,ND_Email,VS_Name,VS_Phone,VS_Email,FO_Name,FO_Phone,FO_Email,PIO_Name,PIO_Phone,PIO_Email,EPI_Name,EPI_Phone,EPI_Email,ERC_Name,ERC_Phone,ERC_Email,AHC_Name,AHC_Phone,AHC_Email,DHC_Name,DHC_Phone,DHC_Email,DR_Name,DR_Phone,DR_Email,AC_Name,AC_Phone,AC_Email,HE_Name,HE_Phone,HE_Email,Population,LHDId,Business Type Category  ,Hospital Type ,NATCEP Type ,LHDType,LHDCountyCity,LHDStatus,LHDDistrict,ContractingWith,Website,BusinessTypeCategoryDesc,HospitalTypeDesc,NATCEPTypeDesc,Data Source,CombinedWith,LHDIdOld,Active Facility
PhysicalTherapy,THE CHRIST HOSPTAL PHYSICAL & OCCUPATIONAL THERAPY CENTERS-GREEN TWP,5649 Harrison Ave Ste C, STE C,Cincinnati,OH,45248,Hamilton,(513) 585-2767,justin.gamble@thechristhospital.com,GAMBLE,JUSTIN,MATTHEW,RPH,jgamble9324@yahoo.com,FALSE,Active,,22667000,,,39.167376,-84.635936,2139 AUBURN AVE.,,,CINCINNATI,OH,45219,(513) 451-9105,FCY,Facility - LIMITED Category 2,PT ,Corporation,11/22/16,4/1/19,3/31/21,No,,,,,,,,,,,,1025311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,Physical Therapy,,,PharmacyBoard,,,TRUE
MedicalFacility,MOUNT ST. JOSEPH UNIVERSITY,5701 Delhi Rd,,Cincinnati,OH,45233,Hamilton,(513) 244-4408,amy.demko@msj.edu,METZGER,RAYMOND,,,,FALSE,Active,,20957950,,,39.0963,-84.63899,5701 DELHI PIKE,,,CINCINNATI,OH,45233,Mount St. Joseph Uni,CL,Clinic - Category 2,CL ,Corporation,9/26/96,4/1/19,3/31/21,No,,,,,,,,,,,,1017309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"ARTIS SENIOR LIVING OF GREEN TOWNSHIP, LLC",5799 BRIDGETOWN ROAD,,CINCINNATI,OH,45248,HAMILTON,(513)832-1597,jtepe@artismgmt.com,,,,,,FALSE,ACTIVE,,OHL41985,,,39.159831,-84.6393,,,,,,,(513) 918-2450,,,L12,,,,,,,OHL41985,2757R,SL-R,,,,64,2/1/17,2/1/17,0,2001756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
MedicalFacility,BRAXTON CANN MEDICAL CTR VFC CLINIC,5818 Madison Rd,,Cincinnati,OH,45227,Hamilton,(513) 702-2584,ifeyinwa.mazeli@cincinnati-oh.gov,GONZALES,YURY,,MD,,FALSE,Active,,21406850,,,39.16078,-84.393744,5818 MADISON ROAD,,,CINCINNATI,OH,45227,(513) 263-8787,CL,Clinic - Category 2,CL ,Government,10/20/03,4/1/19,3/31/21,No,,,,,,,,,,,,1003114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,CINCINNATI CHILDREN'S GREEN TOWNSHIP,5899 Harrison Ave,,Cincinnati,OH,45248,Hamilton,(513) 636-4292,lisa.middaugh@cchmc.org,MIDDAUGH,LISA,DIANE,RPH,lisamiddaugh21@gmail.com,FALSE,Active,,22303300,,,39.175338,-84.643169,3333 Burnet Avenue ML 1011,,,CINCINNATI,OH,45229,(513) 803-2864,CL,Clinic - Category 3,CL ,Corporation,4/2/13,4/1/19,3/31/21,No,,,,,,,,,,,,1004769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"SISTER OF CHARITY OF CINCINNATI, OHIO",5900 DELHI ROAD,,MOUNT SAINT JOSEPH,OH,45051,HAMILTON,(513)347-5401,paul.kocsis@srcharitycinti.org,,,,,,FALSE,ACTIVE,,OHL01855,,,39.097,-84.6471,,,,,,,(513) 347-4062,,,L15,,,,,,,OHL01855,1316N,SLO-NH,,,,86,8/1/67,3/31/05,0,2023669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,THE LITTLE CLINIC OF OHIO LLC,5910 Harrison Ave,,Cincinnati,OH,45248,Hamilton,(615) 425-4228,kniehaus@thelittleclinic.com,RIGGS,THERESA,GALE,,triggs17@gmail.com,FALSE,Active,,21990150,,,39.175957,-84.643356,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,,CL,Clinic - Category 2,CL ,Limited Liability Company,8/27/09,4/1/19,3/31/21,No,,,,,,,,,,,,1025551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,DOCTORS' URGENT CARE OFFICE,5920 Colerain Ave,,Cincinnati,OH,45239,Hamilton,(513) 741-7044,mstickle@amcareinc.com,Hum,Rick,L,,humrickmd@gmail.com,FALSE,Active,,20761600,,,39.202309,-84.580442,935 STATE ROUTE 28,,,MILFORD,OH,45150,(513) 741-0718,CL,Clinic - Category 3,UR ,Company,12/6/93,4/1/19,3/31/21,No,,,,,,,,,,,,1007972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
Surgery,AMEND CENTER FOR EYE SURGERY,5939 COLERAIN AVENUE,,CINCINNATI,OH,45239,HAMILTON,(513)923-3900,aces@zoomtown.com,,,,,,FALSE,ACTIVE,,OH02386,,,39.20228,-84.580823,,,,,,,(513) 923-3012,,,151,,,,,,,OH02386,0023AS,ASC,36C0001042,903811,,,,,,2001282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
NursingAssisted,"MADEIRA HEALTHCARE, LLC",5970 KENWOOD ROAD,,MADEIRA,OH,45243,HAMILTON,(513)561-4111,pbergsten@hillstonehc.com,,,,,,FALSE,ACTIVE,,OHL01653,,,39.175028,-84.384103,,,,,,,(513) 561-1496,,,L11,,,,,,,OHL01653,1296N,SL-NH,,,,131,6/1/66,4/30/13,0,2014843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"CINCINNATI RIVERVIEW HEALTHCARE, LLC",5999 BENDER ROAD,,CINCINNATI,OH,45233,HAMILTON,(513)922-1440,legal@providencegrouphc.com,,,,,,FALSE,ACTIVE,,OHL01716,,,39.102222,-84.650619,,,,,,,(513) 922-2927,,,L11,,,,,,,OHL01716,1297N,SL-NH,,,,145,1/11/67,4/29/13,0,2004853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,CINCINNATI EYE INSTITUTE,601 IVY GATEWAY, SUITE 301,CINCINNATI,OH,45245,Hamilton,(513) 569-3741,tknight@cincinnatieye.com,BELL,JASON,H.,MD,,FALSE,Active,,22545600,,,,,1945 Cei Dr,,,Blue Ash,OH,45242-5664,(513) 984-4240,CL,Clinic - Category 2,CL ,Corporation,9/29/15,4/1/19,3/31/21,No,,,,,,,,,,,,1004798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,PROCTER & GAMBLE COMPANY VIBRANT LIVING HEALTH CENTER,6090 Center Hill Ave,,Cincinnati,OH,45224,Hamilton,513-885-5436,stout.r@pg.com,STANDRIDGE,JEREMY,SHAWN,,,FALSE,Active,,20046350,,,39.196545,-84.50641,ONE PROCTER AND GAMBLE PLAZA, C-1,,CINCINNATI,OH,45202,(513) 277-2282,FCY,Facility - LIMITED Category 2,FA ,Company,12/27/63,4/1/19,3/31/21,No,,,,,,,,,,,,1021262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
MedicalFacility,HEALTHSOURCE OF OHIO - MT. WASHINGTON,6131 Campus Ln,,Cincinnati,OH,45230,Hamilton,513-732-5088,ajohnson@hsohio.org,KUO,ROBERT,ADAM,DO,,FALSE,Active,,22309650,,,39.091513,-84.388014,6131 CAMPUS LANE,,,CINCINNATI,OH,45230-1969,513-231-2620,CL,Clinic - Category 2,CL ,Corporation,2/24/14,4/1/19,3/31/21,No,,,,,,,,,,,,1011316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"FHS SALEM, INC.",6164 SALEM ROAD,,CINCINNATI,OH,45230,HAMILTON,(513)231-8292,cking@salem-woods.net,,,,,,FALSE,ACTIVE,,OHL01680,,,39.075398,-84.390143,,,,,,,(513) 231-2571,,,L11,,,,,,,OHL01680,0294N,SL-NH,,,,111,5/1/64,10/1/18,0,2009262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,THE LITTLE CLINIC OF OHIO LLC,6165 Glenway Ave,,Cincinnati,OH,45211,Hamilton,(513) 389-7407,triggs@thelittleclinic.com,RIGGS,THERESA,GALE,,triggs17@gmail.com,FALSE,Active,,22452700,,,39.143552,-84.621493,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,(513) 389-7408,CL,Clinic - Category 2,CL ,Limited Liability Company,9/9/14,4/1/19,3/31/21,No,,,,,,,,,,,,1025549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,ACCUDOC URGENT CARE,620 Ring Rd Ste B, STE B,Harrison,OH,45030,Hamilton,(513) 845-4558,k.caplinger@accudocurgentcare.com,AUSTIN,TRENT,R.,MD,,FALSE,Active,,22483750,,,39.260672,-84.796063,620 RING ROAD, STE B,,HARRISON,OH,45030,,CL,Clinic - Category 2,UR ,Corporation,1/26/15,4/1/19,3/31/21,No,,,,,,,,,,,,1000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,BETHESDA PAVILION CARDIAC AND PULMONARY REHAB,6200 Pfeiffer Rd Ste 272,,Montgomery,OH,45242,Hamilton,513-490-2738,jeff_appel@trihealth.com,DEGUIA,GABRIEL,T.,MD,,FALSE,Active,,22773400,,,39.250089,-84.367071,6200 PFEIFER RD SUITE 272,,,CINCINNATI,OH,45242,(513) 985-6761,CL,Clinic - Category 2,CL ,Corporation,7/24/17,4/1/19,3/31/21,No,,,,,,,,,,,,1002723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,EBENEZER ROAD CORPORATION,6210 CLEVES WARSAW ROAD,,CINCINNATI,OH,45233,HAMILTON,(513)941-0099,sandy@whrv.com,,,,,,FALSE,ACTIVE,,OHL01808,,,39.119947,-84.656078,,,,,,,(513) 467-3563,,,L11,,,,,,,OHL01808,1860N,SL-NH,,,,110,9/24/86,10/1/18,0,2008327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,CLIFTON CARE CENTER INC,625 PROBASCO STREET,,CINCINNATI,OH,45220,HAMILTON,(513)281-2464,licensurenotices@chs-corp.com,,,,,,FALSE,ACTIVE,,OHL01744,,,39.13452,-84.527207,,,,,,,(513) 281-2559,,,L11,,,,,,,OHL01744,1567N,SL-NH,,,,142,3/1/74,8/1/02,0,2005460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,The Little Clinic of Ohio LLC,6300 Creek Rd,,Blue Ash,OH,45242,Hamilton,(615) 425-4228,kniehaus@thelittleclinic.com,BROWN,MEGGEN,MARIE,,mbrown@thelittleclinic.com,FALSE,Active,,260000312,,,39.261772,-84.364982,2620 Elm Hill Pike,,,Nashville,TN,37214,(615) 425-4271,CL,Clinic - Category 2,CL ,Limited Liability Company,2/4/19,2/4/19,3/31/21,No,,,,,,,,,,,,1025547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,SOUTH AVONDALE SCHOOL HEALTH CENTER,636 Prospect Pl,,Cincinnati,OH,45229,Hamilton,(513) 363-5522,melissa.mccray@cchmc.org,MCCRAY,MELISSA,RAE,CNP,,FALSE,Active,,22387850,,,39.143076,-84.49348,636 PROSPECT PLACE,,,CINCINNATI,OH,45229,(513) 636-7247,CL,Clinic - Category 2,CL ,Corporation,2/4/14,4/1/19,3/31/21,No,,,,,,,,,,,,1023851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"LASER SPINE INSTITUTE, LLC",644 Eden Park Dr,,Cincinnati,OH,45202,Hamilton,(813) 289-9613,medicalstaffservices@laserspineinstitute.com,BLOKJR,ROBERT,JAMES,,,FALSE,Active,,22468600,,,39.117439,-84.498066,644 EDEN PARK DRIVE,,,CINCINNATI,OH,45202,(484) 253-1790,CL,Clinic - Category 2,CL ,Limited Liability Company,11/17/14,4/1/19,3/31/21,No,,,,,,,,,,,,1013989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,"SUNRISE TREATMENT CENTER, LLC",6460 Harrison Ave,,Cincinnati,OH,45247,Hamilton,(513) 941-4999,steven.smith@sunrisetreatmentcenter.net,Akintunde,Celedor,Hutto,,celedor.akintunde@sunrisetreatmentcenter.net,FALSE,Active,,22215300,,,39.191336,-84.657197,6460 HARRISON AVENUE,,,CINCINNATI,OH,45248,(513) 941-7555,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,5/18/12,7/11/19,3/31/21,No,,,,,,,,,,,,1024875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
Surgery,BEACON WEST SURGICAL CENTER,6480 Harrison Ave Ste 200, SUITE 200,Cincinnati,OH,45247,Hamilton,(513) 967-6341,dwinter@beaconortho.com,Cha,Peter,Shin,,pcha@beaconortho.com,FALSE,Active,,21632400,,,39.191493,-84.657355,6480 HARRISON AVE., SUITE 200,,CINCINNATI,OH,45247,,CL,Clinic - Category 3,AS ,Company,10/25/06,7/2/19,3/31/21,No,,,,,,,,,,,,1002464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
MedicalFacility,"EYE CARE ASSOCIATES OF GREATER CINCINNATI, INC",6507 Harrison Ave Unit E, STE E,Cincinnati,OH,45247,Hamilton,(513) 661-3566,matt.walsh@apexeye.com,BERGMANN,MARK,T.,MD,,FALSE,Active,,22229500,,,39.192472,-84.658889,6507 HARRISON AVENUE, STE E,,CINCINNATI,OH,45247,(513) 661-6469,CL,Clinic - Category 2,CL ,Corporation,7/3/12,8/26/19,3/31/21,No,,,,,,,,,,,,1008873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,BrightView LLC,6527 Colerain Ave,,Cincinnati,OH,45239,Hamilton,(513) 834-7063,b.wilson@brightviewhealth.com,Patel,Amitkumar,Mahendrakumar,,apatel1979@yahoo.com,FALSE,Active,,267000001,,,39.207201,-84.583503,446 Morgan St,,,Cincinnati,OH,45206-2348,(513) 873-1567,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,6/6/18,4/1/19,3/31/21,No,,,,,,,,,,,,1003205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
HospitalsChild,CHILDREN'S HOSPITAL MEDICAL CENTER,660 LINCOLN AVENUE,,CINCINNATI,OH,45206,HAMILTON,(513)636-4663,susanne.cassidy@cchmc.org,,,,,,FALSE,ACTIVE,,OHL01994,,,39.132774,-84.493566,,,,,,,(513) 636-1752,,,L31,,,,,,,OHL01994,0105HSP,SL-HOS,,,,,,,,2004580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,OHAL,,,TRUE
MedicalFacility,MERCY HEALTH-SAYLER PARK HEALTH CENTER,6700 Home City Ave,,Cincinnati,OH,45233,Hamilton,(513) 363-5171,seeberle@mercy.com,DOLL,RACHAEL,,,,FALSE,Active,,22671050,,,39.115914,-84.690741,6700 HOME CITY AVENUE,,,CINCINNATI,OH,45223,(513) 363-5175,CL,Clinic - Category 2,CL ,Limited Liability Company,12/22/16,4/1/19,3/31/21,No,,,,,,,,,,,,1016330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,SUNRISE TREATMENT CENTER,680 Northland Blvd,,Cincinnati,OH,45240,Hamilton,(513) 595-5356,steven.smith@sunrisetreatmentcenter.net,JAVED,ARSHAD,,,,FALSE,Active,,22583650,,,39.280931,-84.500379,7597 BRIDGETOWN RD.,,,CINCINNATI,OH,45240,(513) 941-7555,STP,Opioid Treatment Program - Category 3,OTP ,Limited Liability Company,1/21/16,7/10/19,3/31/21,No,,,,,,,,,,,,1024872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,Out Patient Treatment-Buprenorphine,,,PharmacyBoard,,,TRUE
NursingAssisted,"CA SENIOR ANDERSON TOWNSHIP OPERATOR, LLC",6849 BEECHMONT AVENUE,,CINCINNATI,OH,45230,HAMILTON,(513)909-3160,ihecht@stonecrestseniorliving.com,,,,,,FALSE,ACTIVE,,OHL42182,,,39.079804,-84.371276,,,,,,,(513) 909-4051,,,L12,,,,,,,OHL42182,2856R,SL-R,,,,99,6/24/19,6/24/19,0,2003558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
NursingAssisted,"ARDEN COURTS-ANDERSON OF CINCINNATI OH, LLC",6870 CLOUGH PIKE,,CINCINNATI,OH,45244,HAMILTON,(513)233-0831,shannon.schwarm@hcr-manorcare.com,,,,,,FALSE,ACTIVE,,OHL3282,,,39.094979,-84.366687,,,,,,,(513) 233-0832,,,L12,,,,,,,OHL3282,2307R,SL-R,,,,60,10/6/00,2/1/02,0,2001700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
NursingAssisted,MOUNT WASHINGTON CARE CENTER,6900 BEECHMONT AVENUE,,CINCINNATI,OH,45230,HAMILTON,(513)231-4561,administrator@mtwcc.com,,,,,,FALSE,ACTIVE,,OHL01776,,,39.078942,-84.368921,,,,,,,(513) 624-3728,,,L11,,,,,,,OHL01776,1708N,SL-NH,,,,145,9/24/79,1/14/02,0,2017321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"ASTORIA PLACE OF SILVERTON, LLC",6922 OHIO AVENUE,,CINCINNATI,OH,45236,HAMILTON,(513)793-2090,rweinschneider@astoriaplacesilverton.com,,,,,,FALSE,ACTIVE,,OHL01674,,,39.19475,-84.404546,,,,,,,(513) 793-4840,,,L11,,,,,,,OHL01674,0100N,SL-NH,,,,98,12/1/65,10/26/06,0,2001951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,EUCLID HEALTH CARE INC,6940 STIEGLER LANE,,CINCINNATI,OH,45243,HAMILTON,(513)561-6400,dbrunett@premierhcm.com,,,,,,FALSE,ACTIVE,,OHL01678,,,39.188776,-84.357126,,,,,,,(513) 561-2450,,,L11,,,,,,,OHL01678,0188N,SL-NH,,,,98,2/1/62,1/10/02,0,2008807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,GROUP HEALTH - TRIHEALTH PHYSICIAN PARTNERS,6949 Good Samaritan Dr,,Cincinnati,OH,45247,Hamilton,(513) 246-7000,john_reilly@trihealth.com,SHORT,REBECCA,WAMBAUGH,MD,,FALSE,Active,,22069900,,,39.20383,-84.671991,6949 GOOD SAMARITAN DRIVE,,,CINCINNATI,OH,45247,(513) 246-8855,CL,Clinic - Category 3,CL ,Limited Liability Company,7/27/10,4/1/19,3/31/21,No,,,,,,,,,,,,1010842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,HARMONY COURT REHAB AND NURSING LLC,6969 GLENMEADOW LANE,,CINCINNATI,OH,45237,HAMILTON,(513)351-7007,lritterbach@harmony-court.net,,,,,,FALSE,ACTIVE,,OH00374,,,39.188676,-84.468226,,,,,,,(513) 351-1990,,,21,,,,,,,OH00374,0743N,SNF/NF,366220,257045,,120,,3/24/17,120,2011045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
NursingAssisted,ST MARY'S EDUCATIONAL INSTITUTE AT CINCINNATI,699 E COLUMBIA AVENUE,,CINCINNATI,OH,45215,HAMILTON,(513)821-7448,dmurray@mndhc.org,,,,,,FALSE,ACTIVE,,OHL02976,,,39.222911,-84.431523,,,,,,,(513) 821-7476,,,L11,,,,,,,OHL02976,2311N,SL-NH,,,,40,8/29/01,2/10/03,0,2024263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"CRYSTALWOOD, INC.",70 DAMON ROAD,,CINCINNATI,OH,45218,HAMILTON,(513)605-1000,lbrockman@hcmg.com,,,,,,FALSE,ACTIVE,,OHL01890,,,39.267564,-84.527655,,,,,,,(513) 825-2998,,,L12,,,,,,,OHL01890,1799R,SL-R,,,,20,11/16/95,1/7/02,0,2006656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
MedicalFacility,PROCTER & GAMBLE-AIRPLANE OPERATION VIBRANT LIVING HEALTH CENTER,700 Wilmer Ave Hngr 51, HANGER #51,Cincinnati,OH,45226,Hamilton,(513) 885-5436,stout.r@pg.com,Stout,Ronald,Wayne,,stout.r@att.net,FALSE,Active,,21094200,,,39.112723,-84.418457,ONE PROCTER AND GAMBLE PLAZA, C-1,,CINCINNATI,OH,45202,(513) 277-2282,FCY,Facility - LIMITED Category 2,FA ,Company,9/28/98,4/1/19,3/31/21,No,,,,,,,,,,,,1021265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,First Aid Dept,,,PharmacyBoard,,,TRUE
NursingAssisted,"DIVERSICARE OF ST. THERESA, LLC",7010 ROWAN HILL DRIVE,,CINCINNATI,OH,45227,HAMILTON,(513)271-7010,LSaidleman@DVCR.com,,,,,,FALSE,ACTIVE,,OHL01822,,,39.149417,-84.370926,,,,,,,(513) 527-0143,,,L11,,,,,,,OHL01822,2011N,SL-NH,,,,99,11/19/93,12/30/16,0,2007924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"CLOVERNOOK HEALTHCARE, LLC",7025 CLOVERNOOK AVENUE,,CINCINNATI,OH,45231,HAMILTON,(513)605-4000,Deborah.Bisel@hcmg.com,,,,,,FALSE,ACTIVE,,OHL01784,,,39.22039,-84.538025,,,,,,,(513) 522-4122,,,L11,,,,,,,OHL01784,1743N,SL-NH,,,,127,3/3/81,7/30/04,0,2005515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"GA HC REIT II SEASONS TRS SUB, LLC",7100 DEARWESTER DRIVE,,CINCINNATI,OH,45236,HAMILTON,(513)984-9400,crobles@seniorlifestyle.com,,,,,,FALSE,ACTIVE,,OHL01663,,,39.2123,-84.364631,,,,,,,(513) 984-4764,,,L11,,,,,,,OHL01663,1888N,SL-NH,,,,45,2/9/90,1/22/02,0,2009899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
